timestamp,accX,accY,accZ
5507962292000,-0.5,9.96,-0.76
5508012341000,-0.57,10.04,-0.84
5508062298000,-0.65,9.96,-0.69
5508112316000,-0.5,10.0,-0.95
5508162334000,-0.8,9.96,-0.91
5508212292000,-0.69,9.96,-0.95
5508262310000,-0.8,9.92,-0.95
5508312328000,-0.84,9.96,-0.99
5508362316000,-0.91,9.92,-0.99
5508412304000,-0.91,9.92,-1.14
5508462261000,-0.91,9.96,-1.14
5508512341000,-0.89,9.92,-0.99
5508562298000,-0.8,10.0,-0.99
5508612347000,-0.76,9.96,-0.95
5508662334000,-0.65,10.0,-1.14
5508712322000,-0.8,9.96,-1.12
5508762310000,-0.65,9.96,-1.08
5508812328000,-0.76,9.92,-0.95
5508862377000,-0.57,10.12,-1.12
5508912334000,-0.8,9.85,-0.89
5508962322000,-0.57,10.08,-1.12
5509012249000,-0.72,10.04,-1.23
5509062328000,-0.84,9.85,-0.91
5509112347000,-0.5,10.12,-0.99
5509162334000,-0.72,9.92,-0.76
5509212322000,-0.65,10.08,-0.89
5509290356000,-0.69,9.85,-1.18
5509290356000,-0.69,9.85,-1.18
5509342297000,-0.8,9.85,-1.18
5509392406000,-0.76,10.12,-1.14
5509443005000,-0.76,9.89,-0.89
5509492992000,-0.53,10.08,-0.72
5509542950000,-0.53,10.0,-0.38
5509592998000,-0.23,10.08,-0.89
5509643047000,-0.5,10.0,-1.27
5509693035000,-0.46,9.89,-0.61
5509742992000,-0.5,10.08,-0.34
5509793041000,-0.53,10.12,-0.89
5509843029000,-0.42,9.96,-1.57
5509893017000,-0.57,10.04,-0.76
5509943005000,-0.57,10.0,-0.27
5509993023000,-0.46,10.08,-0.76
5510043041000,-0.42,9.96,-0.8
5510092998000,-0.69,10.12,-0.65
5510143017000,-0.53,10.08,-0.8
5510192974000,-0.57,10.0,-0.76
5510242962000,-0.57,10.04,-0.72
5510293041000,-0.3,10.0,-0.84
5510343029000,-0.38,10.08,-0.61
5510393017000,-0.42,9.96,-0.61
5510443523000,-0.76,9.92,-0.8
5510502331000,-0.5,9.96,-0.69
5510552319000,-0.38,9.96,-0.08
5510602306000,-0.38,10.08,-0.23
5510652325000,0.31,10.19,-0.76
5510702343000,-0.34,9.89,-0.99
5510752361000,-1.57,9.77,-0.42
5510802380000,-0.15,9.85,0.93
5510852337000,-0.34,9.7,1.42
5510902325000,-0.38,9.47,-0.76
5510952343000,0.38,10.38,0.61
5511002880000,-1.38,10.27,-0.65
5511052288000,-1.08,10.34,-0.19
5511102337000,-1.61,10.0,0.38
5511152325000,-1.04,9.81,0.65
5511202373000,-1.04,9.7,0.93
5511252331000,-1.04,9.92,1.23
5511302349000,-0.84,9.72,1.14
5511412121000,-0.89,10.0,0.76
5511412121000,-0.89,10.0,0.76
5511462231000,-0.95,9.92,1.08
5511512402000,-0.57,9.62,0.65
5511562267000,-0.61,9.51,0.95
5511612316000,-0.69,9.72,0.89
5511662365000,-1.46,10.61,1.54
5511712322000,-0.69,9.85,0.89
5511762341000,-0.46,9.47,0.23
5511812298000,-0.46,9.85,1.5
5511862377000,-0.42,9.92,1.12
5511912334000,-0.27,9.72,0.89
5511962292000,-0.8,9.72,0.89
5512012341000,-0.72,9.89,0.61
5512062328000,-0.76,9.96,0.89
5512112347000,-0.65,9.89,0.61
5512162365000,-0.5,9.85,0.95
5512212322000,-0.69,9.81,0.89
5512262310000,-0.38,9.89,1.12
5512312328000,-0.46,9.81,1.04
5512362316000,-0.5,9.81,1.12
5512412334000,-0.53,9.77,0.89
5512462322000,-0.61,9.85,1.18
5512512341000,-0.76,9.89,1.04
5512562328000,-0.57,9.81,0.93
5512562328000,-0.57,9.81,0.93
5512662304000,-0.57,9.85,1.18
5512712292000,-0.57,9.81,0.99
5512762310000,-0.57,9.85,0.95
5512812328000,-0.65,9.81,1.04
5512862347000,-0.69,9.92,0.95
5512912304000,-0.69,9.81,0.99
5512962292000,-0.42,9.81,0.93
5513012249000,-0.57,9.77,0.95
5513062328000,-0.53,9.85,0.93
5513112347000,-0.65,9.81,0.95
5513162334000,-0.89,9.92,0.84
5513212322000,-0.8,9.77,0.89
5513262279000,-0.53,9.77,0.99
5513312328000,-0.38,10.0,1.27
5513362347000,-0.34,9.77,0.69
5513412304000,-0.3,9.77,1.08
5513462292000,-0.57,9.85,1.08
5513512310000,-0.8,9.85,0.99
5513562359000,-1.23,9.77,0.84
5513612347000,-1.12,9.89,0.95
5513662334000,-0.99,9.81,1.08
5513712292000,-0.84,9.81,1.04
5513762341000,-0.61,9.85,0.95
5513812328000,-0.72,9.92,0.93
5513862347000,-0.84,9.85,0.95
5513912334000,-1.04,9.77,0.89
5513962322000,-0.76,9.92,0.99
5514012249000,-0.89,9.77,0.93
5514062328000,-0.69,9.85,0.95
5514112316000,-0.5,9.77,0.93
5514162334000,-0.61,9.89,1.08
5514212322000,-0.5,9.85,0.99
5514262279000,-0.8,9.81,0.99
5514312328000,-0.69,9.72,0.8
5514372265000,-0.8,9.89,1.12
5514422283000,-0.89,9.96,1.08
5514472332000,-0.76,9.81,0.84
5514522320000,-0.8,9.85,1.08
5514572338000,-0.72,10.08,1.18
5514622356000,-0.72,9.81,0.89
5514672344000,-0.89,9.85,1.04
5514722301000,-0.8,9.85,1.12
5514772320000,-0.61,9.81,0.93
5514822308000,-0.53,9.81,1.08
5514872326000,-0.53,9.85,1.14
5514922283000,-0.57,9.85,1.14
5514972332000,-0.53,9.66,0.95
5515022320000,-0.65,9.81,1.04
5515072308000,-0.65,9.89,1.31
5515122326000,-0.53,9.77,1.04
5515172375000,-0.57,9.81,1.12
5515222332000,-0.61,9.85,1.23
5515283306000,-0.65,9.77,1.04
5515283306000,-0.65,9.77,1.04
5515342876000,-0.61,9.85,1.12
5515393414000,-0.5,9.85,1.18
5515452373000,-0.38,9.72,1.23
5515502300000,-0.27,9.72,1.27
5515552319000,-0.5,9.81,1.27
5515602337000,-0.34,9.77,0.89
5515652325000,-0.42,9.85,1.14
5515702343000,-0.65,9.7,1.33
5515752331000,-0.11,9.77,0.69
5515802349000,0.04,9.43,0.42
5515852337000,-1.12,9.47,0.34
5515902325000,-1.99,11.35,0.5
5515952343000,0.08,10.84,2.83
5516002331000,-1.99,8.58,-0.11
5516052349000,1.57,10.5,-1.92
5516152355000,-1.27,10.15,0.93
5516202343000,-1.42,9.89,0.34
5516302349000,-0.42,9.96,-0.46
5516352337000,-0.72,9.66,-0.8
5516402355000,-1.04,9.7,-0.61
5516462322000,-0.8,10.12,-0.15
5516512279000,-0.27,10.15,-0.65
5516562298000,0.08,9.89,-0.65
5516612316000,-0.34,10.15,-0.99
5516662334000,-2.22,9.72,-0.11
5516712322000,-0.8,10.04,-0.15
5516762310000,-0.57,10.04,-0.84
5516812328000,-0.34,9.96,-0.91
5516862408000,-0.11,10.27,-1.46
5516912334000,-1.33,10.04,-0.53
5516962322000,-2.41,9.72,-1.04
5517012249000,-1.92,9.81,-1.04
5517062359000,-0.95,9.89,-0.69
5517112316000,-0.99,9.96,-1.18
5517162304000,-1.12,9.96,-0.69
5517212322000,-1.5,9.89,-0.57
5517262310000,-1.33,9.81,-1.38
5517312298000,-1.69,9.81,-1.04
5517362347000,-1.73,9.89,-0.72
5517412334000,-1.42,9.85,-0.84
5517462292000,-1.14,9.85,-0.99
5517512341000,-1.18,10.04,-0.76
5517562298000,-1.18,9.85,-0.91
5517612316000,-0.76,10.12,-1.12
5517662334000,-1.42,9.85,-0.84
5517712322000,-1.27,9.92,-0.8
5517762341000,-1.14,9.85,-0.84
5517812359000,-0.99,9.96,-0.72
5517862316000,-1.18,9.96,-0.8
5517912334000,-1.27,9.92,-0.99
5517962322000,-1.42,9.85,-0.91
5518012218000,-1.31,9.92,-1.04
5518062298000,-1.27,9.92,-1.04
5518112316000,-1.18,9.92,-0.95
5518162334000,-1.27,10.0,-0.91
5518212292000,-1.27,9.85,-0.91
5518262402000,-1.14,10.0,-0.95
5518312328000,-1.18,9.89,-0.91
5518362347000,-1.23,10.0,-0.95
5518412334000,-1.31,9.85,-0.84
5518462322000,-1.33,9.96,-1.12
5518512341000,-1.23,9.81,-1.12
5518562328000,-1.18,10.0,-1.04
5518612316000,-1.31,9.92,-0.8
5518662334000,-1.23,9.89,-0.91
5518712292000,-1.23,10.0,-0.95
5518762341000,-1.14,9.89,-0.95
5518812328000,-1.12,9.96,-0.91
5518862316000,-1.12,9.89,-0.8
5518912334000,-1.08,9.92,-0.89
5518962292000,-1.08,10.0,-0.95
5519012249000,-1.14,9.89,-0.69
5519062328000,-1.12,9.96,-0.84
5519112347000,-1.14,9.92,-0.95
5519112347000,-1.14,9.92,-0.95
5519222393000,-1.23,9.89,-0.8
5519272106000,-1.18,9.85,-0.99
5519322216000,-1.12,9.92,-0.84
5519372295000,-1.12,9.96,-0.76
5519422344000,-1.08,9.89,-0.91
5519472301000,-1.08,9.96,-0.95
5519522289000,-1.12,9.96,-0.89
5519572338000,-1.14,9.85,-0.89
5519622326000,-1.08,10.0,-0.99
5519672710000,-1.14,9.81,-0.89
5519722301000,-1.14,9.96,-0.84
5519772289000,-1.14,9.96,-0.91
5519822338000,-1.23,9.81,-0.95
5519872356000,-1.14,9.96,-0.84
5519922314000,-1.14,9.89,-0.84
5519972332000,-1.12,9.92,-0.91
5520022289000,-1.12,10.0,-0.8
5520072277000,-1.12,9.92,-0.8
5520132244000,-1.12,9.92,-0.91
5520182323000,-0.95,9.96,-0.89
5520232281000,-1.14,9.96,-0.89
5520282299000,-0.99,10.0,-0.8
5520332348000,-0.99,10.0,-0.99
5520382305000,-1.12,9.92,-0.76
5520432323000,-0.99,10.0,-0.84
5520482342000,-1.12,9.89,-0.91
5520532299000,-1.12,10.0,-0.91
5520582317000,-1.12,9.96,-0.84
5520632366000,-1.12,9.89,-0.95
5520682293000,-1.14,10.0,-0.89
5520732342000,-1.12,9.89,-0.8
5520782330000,-1.14,9.92,-0.99
5520832348000,-1.08,10.0,-0.91
5520832348000,-1.08,10.0,-0.91
5520893261000,-1.18,9.89,-0.84
5520942974000,-1.12,9.92,-0.84
5520993023000,-1.08,9.96,-0.95
5521043041000,-1.23,9.89,-0.84
5521093060000,-1.14,9.96,-0.91
5521143047000,-1.08,10.0,-0.84
5521193035000,-1.23,9.89,-0.76
5521242992000,-1.08,10.0,-0.95
5521293041000,-1.14,9.89,-0.89
5521342937000,-1.14,9.96,-0.72
5521393017000,-1.12,9.96,-0.99
5521443005000,-1.23,9.89,-0.89
5521492992000,-1.08,10.0,-0.89
5521543011000,-1.18,9.89,-0.84
5521593060000,-1.12,10.0,-0.84
5521643017000,-1.08,9.92,-0.84
5521693035000,-1.18,9.92,-0.8
5521742962000,-1.04,10.0,-0.8
5521793011000,-1.14,9.85,-0.84
5521842998000,-1.08,10.0,-0.84
5521893017000,-1.04,9.96,-0.8
5521942944000,-1.08,9.92,-0.8
5521992962000,-1.04,9.96,-0.89
5522052380000,-1.12,9.92,-0.8
5522162121000,-1.12,9.92,-0.8
5522162121000,-1.12,9.92,-0.8
5522212170000,-1.18,9.92,-0.76
5522262463000,-1.18,9.96,-0.84
5522312267000,-1.18,9.89,-0.72
5522362316000,-1.18,9.96,-0.84
5522412273000,-1.18,9.89,-0.84
5522462292000,-1.18,10.0,-0.8
5522462292000,-1.18,10.0,-0.8
5522572308000,-1.18,9.92,-0.84
5522622295000,-1.04,9.96,-0.84
5522672314000,-1.12,9.92,-0.84
5522722301000,-1.14,9.96,-0.84
5522772320000,-1.12,9.92,-0.8
5522822308000,-1.12,9.89,-0.89
5522872326000,-1.14,9.96,-0.8
5522922344000,-1.31,9.89,-0.76
5522972485000,-1.27,9.92,-1.12
5523022320000,-1.14,9.89,-0.8
5523072338000,-1.12,9.96,-0.72
5523122295000,-1.04,9.92,-0.89
5523172314000,-1.12,9.92,-0.76
5523222332000,-0.99,9.96,-0.89
5523272289000,-1.18,9.92,-0.84
5523322338000,-1.12,9.96,-0.84
5523372295000,-1.08,9.96,-0.95
5523422344000,-1.12,9.92,-0.8
5523472332000,-1.08,9.96,-0.89
5523472332000,-1.08,9.96,-0.89
5523572308000,-1.04,10.0,-0.89
5523622326000,-1.12,9.92,-0.89
5523672314000,-1.08,9.92,-0.8
5523722301000,-1.04,10.0,-0.84
5523772289000,-1.23,9.89,-0.84
5523822308000,-1.18,9.89,-0.91
5523872326000,-1.14,9.92,-0.89
5523922375000,-1.23,9.89,-0.84
5523972301000,-1.18,9.89,-0.84
5524022320000,-1.31,9.92,-0.91
5524072308000,-1.23,9.89,-0.84
5524122295000,-1.04,9.96,-0.8
5524172314000,-1.08,9.89,-0.95
5524222332000,-1.12,9.92,-0.76
5524272289000,-1.04,9.96,-0.84
5524322338000,-1.27,9.85,-0.91
5524372326000,-1.12,9.96,-0.99
5524422344000,-1.18,9.89,-0.89
5524472301000,-1.12,9.96,-0.84
5524522289000,-1.14,9.96,-0.91
5524572308000,-1.14,9.92,-0.8
5524622295000,-1.14,9.89,-0.95
5524672314000,-1.12,9.96,-0.95
5524722332000,-1.18,9.92,-0.89
5524772289000,-1.12,9.92,-0.99
5524822308000,-1.14,9.92,-0.84
5524872326000,-1.18,9.92,-0.95
5524922344000,-1.08,10.0,-1.04
5524972301000,-1.18,9.89,-0.89
5525022320000,-1.12,9.96,-0.99
5525072308000,-1.18,9.89,-0.95
5525122265000,-1.18,9.92,-0.95
5525172344000,-1.12,9.96,-0.91
5525222332000,-1.23,9.89,-0.91
5525277447000,-1.08,9.92,-0.84
5525332348000,-1.14,9.96,-0.84
5525382336000,-1.27,9.85,-0.99
5525432293000,-1.18,9.92,-0.99
5525482342000,-1.14,9.89,-0.91
5525532299000,-1.14,9.89,-0.8
5525582317000,-1.18,10.0,-0.8
5525632336000,-1.14,9.85,-0.99
5525682293000,-1.12,9.96,-0.99
5525732342000,-1.08,9.92,-0.8
5525782330000,-0.99,9.96,-0.76
5525832287000,-0.99,9.96,-0.84
5525882336000,-1.12,9.89,-0.89
5525932323000,-1.14,10.0,-0.84
5525982342000,-1.18,9.92,-0.8
5526032299000,-1.12,9.92,-1.12
5526082317000,-1.14,9.96,-1.12
5526132305000,-1.14,9.92,-0.76
5526182323000,-1.04,10.0,-0.89
5526232342000,-1.08,9.96,-0.91
5526282269000,-1.14,9.92,-0.72
5526332348000,-1.12,9.96,-0.89
5526382336000,-1.23,9.92,-1.08
5526432293000,-1.14,9.92,-0.76
5526482342000,-1.12,10.0,-0.99
5526532330000,-1.14,9.89,-0.8
5526582317000,-1.04,10.04,-0.89
5526632336000,-1.18,9.92,-0.84
5526632336000,-1.18,9.92,-0.84
5526732311000,-1.12,10.0,-0.84
5526782299000,-1.27,9.85,-0.8
5526832348000,-0.95,10.0,-0.95
5526882336000,-1.04,9.92,-0.91
5526932293000,-1.04,9.96,-0.84
5526982311000,-1.04,9.96,-0.76
5527032330000,-1.14,9.92,-0.72
5527082317000,-1.18,9.92,-0.95
5527132305000,-1.23,9.92,-0.89
5527192364000,-1.23,9.85,-0.89
5527192364000,-1.23,9.85,-0.89
5527242931000,-1.08,10.04,-0.91
5527292980000,-0.99,9.96,-0.72
5527342937000,-1.14,9.92,-0.91
5527393047000,-1.12,9.96,-0.99
5527443005000,-1.18,9.92,-0.84
5527492962000,-1.08,10.04,-0.89
5527543011000,-1.08,9.92,-0.84
5527593029000,-1.12,9.96,-0.8
5527642986000,-1.04,9.92,-0.95
5527693066000,-1.18,9.92,-0.84
5527742962000,-1.08,10.0,-0.95
5527793041000,-1.14,9.89,-0.91
5527842998000,-0.99,10.04,-0.84
5527892986000,-1.12,9.96,-0.76
5527943005000,-1.08,9.96,-0.91
5527992992000,-1.23,9.96,-1.04
5528042950000,-1.23,9.89,-0.84
5528092968000,-0.95,10.04,-1.04
5528143047000,-1.08,9.92,-0.91
5528193523000,-1.14,10.04,-0.8
5528252331000,-1.23,9.89,-0.65
5528302349000,-0.99,10.04,-0.95
5528352337000,-1.18,9.77,-0.72
5528402325000,-0.65,10.04,-0.57
5528452312000,-0.53,10.04,-0.8
5528502331000,-1.04,9.81,-0.72
5528552349000,-1.18,10.08,-0.42
5528602337000,-1.23,9.96,-0.42
5528652325000,-1.04,10.15,-0.76
5528702312000,-0.72,10.15,-1.08
5528752331000,-1.31,9.72,-1.46
5528802349000,-2.45,9.51,-0.91
5528852337000,-1.04,10.34,0.46
5528902325000,-1.12,9.92,0.11
5528952343000,-1.61,9.85,-0.8
5529002575000,-1.18,10.04,0.57
5529052349000,-1.33,9.89,0.27
5529102398000,-1.12,9.72,0.46
5529152325000,-0.11,9.58,0.57
5529202343000,-0.65,9.7,1.76
5529252331000,-1.61,9.81,0.53
5529302349000,-3.26,10.38,1.69
5529352337000,-3.64,9.85,1.61
5529452343000,0.42,9.11,1.65
5529502331000,-1.12,8.96,1.18
5529552380000,-1.42,9.28,0.34
5529602337000,-2.6,9.7,0.38
5529652325000,-3.64,11.22,1.54
5529702343000,-1.8,10.61,3.34
5529752331000,-0.61,8.43,0.27
5529802349000,-0.11,9.81,0.61
5529852337000,-0.8,10.04,0.04
5529902325000,-2.56,9.77,0.69
5529952343000,-1.92,9.89,0.08
5530002331000,-1.69,9.77,0.19
5530052380000,-1.31,9.92,0.34
5530102337000,-1.46,10.0,0.04
5530152325000,-1.31,9.72,0.57
5530202343000,-1.12,10.12,0.53
5530252331000,-0.61,9.62,0.08
5530302349000,-1.12,10.0,0.15
5530352337000,-1.95,9.85,0.72
5530402325000,-1.23,9.77,-0.15
5530452343000,-1.53,10.0,0.23
5530502422000,-1.38,9.89,0.11
5530552349000,-1.23,9.66,0.34
5530602337000,-1.61,10.0,0.84
5530652325000,-1.12,9.77,0.46
5530702343000,-0.91,10.04,0.34
5530752331000,-1.18,9.81,0.72
5530802349000,-1.31,9.89,0.57
5530852337000,-1.46,9.81,0.8
5530902294000,-0.91,9.72,0.8
5530952343000,-1.31,9.81,0.99
5531002727000,-1.38,9.77,0.65
5531052349000,-1.53,9.77,1.04
5531102306000,-1.5,9.77,0.93
5531152294000,-1.27,9.77,0.99
5531202343000,-1.18,9.72,1.08
5531252361000,-0.91,9.81,1.38
5531302349000,-1.27,9.62,1.23
5531352337000,-1.14,9.77,1.08
5531402294000,-1.08,9.77,0.95
5531452343000,-1.42,9.77,1.14
5531502331000,-1.46,9.81,1.18
5531552349000,-1.14,9.72,1.27
5531602337000,-0.99,9.7,1.42
5531652294000,-1.12,9.77,1.42
5531702373000,-1.18,9.72,1.27
5531752331000,-1.42,9.77,1.33
5531802349000,-1.5,9.81,1.31
5531852337000,-1.53,9.77,1.38
5531902325000,-1.04,9.66,1.27
5531952343000,-0.89,9.62,1.31
5532002331000,-0.8,9.58,1.46
5532052349000,-1.27,9.72,1.38
5532102337000,-1.53,9.66,1.23
5532152325000,-1.12,9.81,1.38
5532202343000,-0.95,9.77,1.33
5532252361000,-2.11,9.81,2.22
5532302349000,-0.8,9.72,0.19
5532352337000,-1.5,9.85,1.42
5532402447000,-1.73,10.0,1.57
5532452343000,-0.3,9.47,1.14
5532502331000,-0.84,9.58,1.27
5532552349000,-0.89,10.0,1.31
5532602337000,-0.84,9.7,1.12
5532652294000,-0.84,9.72,1.33
5532702343000,-0.99,9.81,1.33
5532752331000,-1.04,9.72,1.27
5532862164000,-1.12,9.77,1.27
5532862164000,-1.12,9.77,1.27
5532912243000,-0.95,9.62,1.31
5532962383000,-0.95,9.7,1.54
5533012249000,-1.18,10.0,1.61
5533062328000,-0.72,9.72,1.14
5533112316000,-0.38,9.58,1.38
5533162334000,-0.95,9.72,1.18
5533212292000,-1.33,9.72,1.46
5533262310000,-0.95,9.77,1.46
5533312328000,-1.27,9.81,1.42
5533362377000,-1.18,9.7,1.38
5533412334000,-1.12,9.85,1.5
5533462292000,-1.08,9.62,1.18
5533512341000,-0.8,9.77,1.46
5533562420000,-0.57,9.85,1.61
5533612316000,-0.72,9.7,1.57
5533662334000,-0.84,9.7,1.33
5533712322000,-0.89,9.85,1.46
5533762310000,-0.89,9.77,1.23
5533812359000,-0.8,9.66,1.12
5533862347000,-0.91,9.77,1.31
5533912304000,-0.91,9.81,1.33
5533962292000,-0.95,9.81,1.33
5534012249000,-0.76,9.77,1.27
5534062328000,-0.84,9.72,1.31
5534112316000,-0.99,9.77,1.33
5534162365000,-1.08,9.85,1.42
5534212322000,-0.99,9.77,1.46
5534262279000,-0.99,9.77,1.27
5534312359000,-1.12,9.7,1.42
5534362347000,-0.91,9.66,1.46
5534412334000,-0.84,9.77,1.5
5534462322000,-0.89,9.7,1.33
5534512341000,-0.91,9.77,1.38
5534562298000,-0.99,9.77,1.31
5534612316000,-0.91,9.72,1.33
5534662304000,-0.72,9.62,1.33
5534712322000,-0.84,9.72,1.38
5534762371000,-0.91,9.77,1.54
5534812328000,-0.53,9.7,1.61
5534862347000,-0.8,9.72,1.65
5534912304000,-0.99,9.72,1.46
5534962292000,-1.31,9.72,1.23
5535012249000,-1.53,9.81,1.23
5535062328000,-0.99,9.77,1.38
5535062328000,-0.99,9.77,1.38
5535162426000,-0.76,9.7,1.54
5535212353000,-0.95,9.81,1.54
5535262218000,-0.95,9.62,1.38
5535312328000,-1.14,9.85,1.54
5535362347000,-0.95,9.62,1.33
5535412334000,-0.76,9.85,1.61
5535462322000,-1.04,9.89,1.42
5535512310000,-1.08,9.89,1.57
5535562359000,-0.53,9.51,1.18
5535612347000,-0.57,9.7,1.46
5535662334000,-0.84,9.62,1.27
5535712322000,-1.31,9.72,1.46
5535762310000,-1.31,9.77,1.27
5535812298000,-1.23,9.77,1.31
5535862347000,-1.14,9.7,1.33
5535912334000,-1.18,9.72,1.61
5535962322000,-1.04,9.66,1.5
5536012310000,-0.84,9.62,1.27
5536062328000,-0.89,9.72,1.5
5536112377000,-0.95,9.7,1.33
5536162365000,-1.18,9.72,1.33
5536212292000,-1.27,9.72,1.38
5536262310000,-1.27,9.66,1.33
5536312328000,-1.18,9.7,1.38
5536362316000,-0.99,9.7,1.27
5536412304000,-1.08,9.7,1.42
5536462322000,-1.14,9.66,1.31
5536512341000,-1.38,9.81,1.46
5536562298000,-1.46,9.77,1.42
5536612347000,-1.23,9.7,1.27
5536662334000,-1.23,9.72,1.33
5536712322000,-1.08,9.62,1.23
5536762341000,-1.14,9.72,1.5
5536812267000,-1.14,9.72,1.42
5536862316000,-1.14,9.7,1.33
5536912304000,-1.23,9.72,1.38
5536962322000,-1.12,9.7,1.42
5537012249000,-1.08,9.7,1.42
5537062298000,-1.08,9.72,1.42
5537112347000,-1.14,9.72,1.46
5537162334000,-1.08,9.72,1.38
5537212292000,-0.95,9.72,1.46
5537262310000,-0.95,9.62,1.42
5537312298000,-1.12,9.72,1.42
5537362286000,-1.12,9.72,1.38
5537412334000,-1.14,9.7,1.5
5537462292000,-1.18,9.72,1.5
5537512341000,-1.12,9.66,1.38
5537562328000,-1.04,9.72,1.42
5537612286000,-1.04,9.72,1.46
5537662304000,-1.12,9.72,1.5
5537712322000,-0.99,9.7,1.46
5537762279000,-1.04,9.7,1.46
5537812328000,-1.08,9.72,1.5
5537862316000,-1.04,9.72,1.42
5537912273000,-1.04,9.7,1.5
5537962261000,-1.08,9.72,1.65
5538012249000,-1.04,9.7,1.46
5538062359000,-0.99,9.72,1.54
5538112316000,-0.99,9.72,1.46
5538162304000,-1.12,9.72,1.5
5538212322000,-1.08,9.7,1.42
5538262310000,-0.99,9.7,1.5
5538312298000,-0.91,9.7,1.54
5538362347000,-0.76,9.72,1.46
5538412334000,-0.84,9.7,1.42
5538462261000,-0.91,9.7,1.42
5538512371000,-0.99,9.72,1.54
5538562298000,-0.89,9.72,1.46
5538612316000,-0.89,9.7,1.5
5538662334000,-0.91,9.72,1.42
5538712322000,-0.99,9.77,1.42
5538762341000,-0.91,9.7,1.54
5538812298000,-0.95,9.7,1.54
5538862316000,-0.89,9.7,1.42
5538912334000,-0.91,9.72,1.5
5538962322000,-0.95,9.7,1.46
5539012249000,-0.91,9.72,1.46
5539062298000,-0.89,9.72,1.5
5539062298000,-0.89,9.72,1.5
5539162273000,-0.89,9.72,1.54
5539212292000,-0.95,9.72,1.46
5539212292000,-0.95,9.72,1.46
5539312328000,-0.95,9.77,1.46
5539362347000,-0.89,9.7,1.5
5539412273000,-0.89,9.72,1.5
5539462719000,-0.99,9.72,1.46
5539512341000,-0.91,9.72,1.42
5539562298000,-0.95,9.72,1.46
5539612316000,-0.95,9.72,1.5
5539662273000,-0.95,9.72,1.46
5539712322000,-0.99,9.7,1.42
5539762341000,-0.95,9.72,1.46
5539812328000,-0.91,9.7,1.5
5539862347000,-0.84,9.7,1.54
5539912334000,-0.99,9.72,1.46
5539962292000,-0.91,9.72,1.57
5540012341000,-0.95,9.7,1.42
5540062298000,-0.99,9.77,1.57
5540112347000,-0.91,9.7,1.38
5540162304000,-0.84,9.72,1.5
5540212353000,-0.91,9.77,1.57
5540262310000,-0.89,9.7,1.42
5540312328000,-0.99,9.77,1.54
5540362316000,-0.89,9.7,1.46
5540412304000,-0.84,9.7,1.57
5540462322000,-0.89,9.72,1.5
5540512310000,-0.8,9.72,1.54
5540562298000,-0.84,9.7,1.5
5540612347000,-0.95,9.72,1.54
5540662304000,-0.95,9.77,1.57
5540712322000,-0.91,9.72,1.54
5540762341000,-0.84,9.7,1.46
5540812298000,-0.84,9.72,1.54
5540862377000,-0.91,9.72,1.42
5540912334000,-0.8,9.7,1.5
5540962322000,-0.84,9.7,1.61
5541012249000,-0.89,9.72,1.5
5541062328000,-0.95,9.72,1.5
5541112316000,-0.99,9.77,1.5
5541162731000,-0.89,9.7,1.54
5541212322000,-0.8,9.7,1.5
5541262279000,-0.89,9.7,1.5
5541312328000,-0.91,9.77,1.46
5541362347000,-0.99,9.72,1.38
5541412334000,-0.91,9.72,1.5
5541462322000,-0.76,9.7,1.61
5541512310000,-0.8,9.7,1.42
5541562298000,-0.99,9.81,1.54
5541612347000,-0.89,9.7,1.38
5541662334000,-1.08,9.81,1.61
5541712353000,-0.89,9.66,1.46
5541762310000,-0.76,9.66,1.27
5541812328000,-0.65,9.7,1.54
5541862377000,-0.91,9.72,1.61
5541912304000,-0.99,9.72,1.54
5541962292000,-0.95,9.72,1.54
5542012249000,-0.89,9.7,1.5
5542062267000,-0.89,9.7,1.57
5542112347000,-0.84,9.7,1.5
5542162304000,-0.76,9.66,1.5
5542212322000,-0.95,9.72,1.5
5542262310000,-0.95,9.72,1.54
5542312298000,-0.95,9.77,1.46
5542362347000,-0.91,9.72,1.5
5542412304000,-0.8,9.7,1.5
5542462292000,-0.8,9.72,1.5
5542512341000,-0.89,9.77,1.54
5542562328000,-0.8,9.77,1.5
5542612347000,-0.84,9.72,1.46
5542662304000,-0.84,9.72,1.5
5542712292000,-0.8,9.77,1.5
5542762279000,-0.95,9.77,1.5
5542812328000,-0.72,9.7,1.42
5542862316000,-0.84,9.72,1.57
5542912304000,-0.84,9.7,1.5
5542962292000,-0.76,9.7,1.57
5543012279000,-0.72,9.72,1.42
5543062359000,-0.91,9.58,1.38
5543112377000,-0.99,9.81,1.57
5543162334000,-0.95,9.7,1.54
5543232281000,-0.84,9.7,1.46
5543282360000,-0.89,9.7,1.5
5543332287000,-0.91,9.77,1.54
5543382305000,-0.89,9.72,1.54
5543482159000,-0.91,9.72,1.54
5543482159000,-0.91,9.72,1.54
5543532269000,-0.91,9.72,1.46
5543582348000,-0.8,9.72,1.5
5543632305000,-0.89,9.72,1.5
5543682293000,-0.8,9.72,1.54
5543732311000,-0.91,9.72,1.57
5543782299000,-0.91,9.72,1.46
5543832317000,-0.89,9.72,1.5
5543882305000,-0.91,9.7,1.5
5543932293000,-0.91,9.72,1.46
5543982281000,-0.91,9.7,1.46
5544032299000,-0.91,9.72,1.54
