timestamp,accX,accY,accZ
59068552288000,-3.02,3.15,9.11
59068602306000,-3.15,3.06,9.04
59068652294000,-3.06,3.11,9.19
59068702282000,-3.06,3.11,9.08
59068752270000,-3.06,3.15,9.19
59068802319000,-2.91,3.21,9.0
59068852306000,-2.75,3.3,9.04
59068902264000,-2.75,3.34,9.08
59068952343000,-2.68,3.26,9.0
59069002300000,-2.75,3.38,9.11
59069052319000,-2.64,3.53,9.0
59069102276000,-2.6,3.68,9.0
59069152264000,-2.6,3.64,9.08
59069202313000,-2.49,3.72,9.0
59069252270000,-2.37,3.72,9.04
59069302288000,-2.26,3.76,9.04
59069352276000,-2.11,3.91,9.04
59069402294000,-2.14,3.83,9.11
59069452282000,-1.88,3.99,9.11
59069502300000,-2.14,3.87,9.08
59069552319000,-1.95,4.06,9.11
59069602306000,-1.65,4.21,9.08
59069652294000,-1.73,4.14,9.0
59069702313000,-1.57,4.33,9.04
59069752300000,-1.53,4.37,8.92
59069802319000,-1.38,4.48,8.96
59069852337000,-1.31,4.33,9.0
59069852337000,-1.31,4.33,9.0
59069912151000,-1.53,4.25,9.0
59069972332000,-1.53,4.18,9.08
59070022381000,-1.46,4.14,9.08
59070072338000,-1.46,4.29,8.96
59070132336000,-1.5,4.25,9.11
59070182324000,-1.57,4.21,9.08
59070232342000,-1.61,4.29,9.11
59070282238000,-1.65,4.21,9.11
59070332287000,-1.57,4.21,9.08
59070382336000,-1.5,4.25,9.0
59070432324000,-1.53,4.18,9.15
59070482311000,-1.53,4.21,9.08
59070532299000,-1.46,4.21,9.04
59070592266000,-1.46,4.33,9.08
59070642284000,-1.46,4.21,9.04
59070692333000,-1.61,4.25,9.15
59070742321000,-1.65,4.21,9.04
59070792339000,-1.5,4.29,9.19
59070842327000,-1.57,4.18,9.04
59070892315000,-1.38,4.33,9.04
59070942303000,-1.46,4.25,9.04
59070992260000,-1.42,4.21,9.04
59071042309000,-1.42,4.33,9.08
59071092327000,-1.46,4.29,8.96
59071142346000,-1.31,4.37,9.0
59071192333000,-1.46,4.29,9.04
59071242291000,-1.53,4.25,9.04
59071292370000,-1.5,4.33,9.08
59071342297000,-1.61,4.29,9.08
59071392315000,-1.38,4.29,9.04
59071442303000,-1.33,4.25,9.04
59071492291000,-1.5,4.21,9.04
59071542309000,-1.61,4.21,9.15
59071592327000,-1.53,4.25,8.96
59071642346000,-1.61,4.29,9.08
59071692333000,-1.65,4.25,9.04
59071742321000,-1.73,4.14,9.08
59071792339000,-1.69,4.1,9.04
59071842266000,-1.76,4.1,9.04
59071892315000,-1.84,4.1,9.08
59071942303000,-2.03,3.95,9.08
59071992291000,-2.07,3.95,9.15
59072042278000,-2.07,3.95,9.04
59072092297000,-1.99,4.02,9.04
59072142376000,-2.03,4.06,9.08
59072192333000,-2.26,3.99,9.04
59072242291000,-2.26,3.87,9.11
59072292309000,-2.26,3.76,9.15
59072342327000,-2.22,3.72,9.08
59072392315000,-2.22,3.64,9.19
59072442272000,-2.22,3.64,9.15
59072492291000,-2.3,3.64,9.11
59072542309000,-2.37,3.68,9.15
59072592327000,-2.26,3.72,9.11
59072642346000,-2.3,3.68,9.15
59072692333000,-2.34,3.6,9.08
59072742291000,-2.3,3.6,9.11
59072792339000,-2.22,3.68,9.08
59072842327000,-2.34,3.64,9.15
59072892346000,-2.49,3.53,9.11
59072942333000,-2.41,3.57,9.15
59072992291000,-2.34,3.6,9.08
59073042339000,-2.37,3.64,9.19
59073092297000,-2.37,3.64,9.15
59073142315000,-2.3,3.6,9.15
59073202343000,-2.3,3.57,9.15
59073252239000,-2.26,3.64,9.08
59073302319000,-2.34,3.57,9.08
59073352245000,-2.34,3.6,9.11
59073402294000,-2.34,3.6,9.15
59073452313000,-2.37,3.64,9.04
59073502270000,-2.37,3.6,9.11
59073552288000,-2.37,3.53,9.11
59073602276000,-2.34,3.53,9.11
59073652264000,-2.34,3.6,9.11
59073702282000,-2.37,3.6,9.15
59073752270000,-2.37,3.6,9.11
59073802319000,-2.3,3.64,9.11
59073852276000,-2.26,3.6,9.11
59073902294000,-2.37,3.57,9.08
59073952313000,-2.34,3.6,9.15
59074002544000,-2.37,3.68,9.11
59074052319000,-2.41,3.6,9.11
59074102276000,-2.34,3.64,9.11
59074152294000,-2.26,3.68,9.08
59074202313000,-2.3,3.64,9.15
59074252270000,-2.34,3.57,9.15
59074302319000,-2.37,3.6,9.11
59074352306000,-2.3,3.64,9.08
59074402264000,-2.34,3.64,9.15
59074452313000,-2.41,3.6,9.15
59074502300000,-2.34,3.64,9.08
59074552288000,-2.34,3.6,9.19
59074602306000,-2.22,3.64,9.11
59074652264000,-2.3,3.68,9.11
59074702282000,-2.34,3.68,9.11
59074752300000,-2.26,3.64,9.15
59074802319000,-2.3,3.72,9.15
59074852306000,-2.37,3.64,9.11
59074902294000,-2.18,3.79,9.15
59074952313000,-2.14,3.83,9.15
59075002300000,-2.22,3.79,9.11
59075052288000,-2.11,3.79,9.11
59075102306000,-2.22,3.87,9.23
59075152294000,-2.14,3.91,9.0
59075202313000,-2.07,3.99,9.15
59075252300000,-2.03,3.91,9.08
59075252300000,-2.03,3.91,9.08
59075312298000,-1.99,3.91,9.08
59075362316000,-1.84,4.02,9.08
59075412335000,-1.8,4.18,8.92
59075462353000,-1.84,4.1,9.08
59075512310000,-1.88,4.06,9.08
59075562328000,-1.95,3.99,9.15
59075612316000,-1.95,3.99,9.04
59075662304000,-1.88,3.99,9.08
59075712322000,-1.99,4.02,9.04
59075762341000,-1.99,3.99,9.08
59075812328000,-1.92,3.95,9.11
59075862316000,-1.99,3.95,9.11
59075912304000,-2.03,3.95,9.11
59075962322000,-1.99,3.99,9.11
59076012310000,-1.99,3.95,9.04
59076062298000,-1.92,3.99,9.04
59076112347000,-1.95,4.02,9.08
59076162335000,-1.99,4.06,8.96
59076212292000,-1.99,3.95,9.08
59076262463000,-2.11,3.87,9.11
59076312328000,-2.22,3.91,9.08
59076362347000,-2.11,3.99,9.15
59076412335000,-2.14,3.91,9.08
59076462292000,-2.18,3.68,9.08
59076512341000,-2.22,3.64,9.15
59076562298000,-2.11,3.64,9.11
59076612316000,-2.18,3.72,9.11
59076662335000,-2.37,3.6,9.19
59076712292000,-2.45,3.53,9.19
59076762341000,-2.41,3.49,9.19
59076812328000,-2.34,3.53,9.15
59076862316000,-2.3,3.64,9.15
59076912335000,-2.26,3.6,9.19
59076962322000,-2.34,3.49,9.15
59077012341000,-2.3,3.45,9.19
59077062328000,-2.26,3.64,9.11
59077112347000,-2.3,3.72,9.15
59077112347000,-2.3,3.72,9.15
59077212292000,-2.34,3.6,9.15
59077262341000,-2.3,3.64,9.15
59077312298000,-2.22,3.68,9.15
59077362347000,-2.26,3.64,9.11
59077412304000,-2.26,3.72,9.15
59077462322000,-2.34,3.68,9.15
59077512341000,-2.3,3.57,9.19
59077562298000,-2.3,3.6,9.15
59077612347000,-2.26,3.64,9.11
59077662335000,-2.3,3.68,9.15
59077712292000,-2.3,3.68,9.11
59077762371000,-2.37,3.6,9.19
59077812328000,-2.34,3.64,9.11
59077862316000,-2.3,3.64,9.15
59077912335000,-2.26,3.6,9.19
59077962353000,-2.34,3.64,9.15
59078012280000,-2.34,3.72,9.08
59078062328000,-2.26,3.6,9.11
59078112347000,-2.37,3.64,9.15
59078162304000,-2.26,3.64,9.11
59078212292000,-2.26,3.57,9.15
59078272259000,-2.37,3.57,9.19
59078332317000,-2.34,3.64,9.08
59078382336000,-2.3,3.72,9.15
59078432324000,-2.26,3.6,9.11
59078482311000,-2.37,3.53,9.11
59078532330000,-2.34,3.6,9.15
59078582348000,-2.3,3.64,9.15
59078632305000,-2.3,3.64,9.19
59078682293000,-2.3,3.6,9.08
59078732342000,-2.26,3.53,9.15
59078782330000,-2.37,3.6,9.11
59078832317000,-2.34,3.6,9.15
59078882336000,-2.26,3.68,9.15
59078932293000,-2.3,3.68,9.15
59078982342000,-2.34,3.64,9.11
59079032299000,-2.34,3.64,9.19
59079082378000,-2.37,3.57,9.08
59079132366000,-2.34,3.6,9.15
59079182293000,-2.26,3.72,9.15
59079232311000,-2.26,3.68,9.15
59079282330000,-2.34,3.6,9.19
59079332348000,-2.3,3.64,9.15
59079382336000,-2.37,3.6,9.11
59079432293000,-2.37,3.64,9.15
59079482342000,-2.26,3.68,9.11
59079542339000,-2.34,3.64,9.15
59079592297000,-2.34,3.6,9.11
59079642346000,-2.3,3.64,9.11
59079692333000,-2.26,3.68,9.08
59079742321000,-2.37,3.6,9.11
59079792370000,-2.34,3.64,9.11
59079842358000,-2.37,3.6,9.15
59079892346000,-2.34,3.6,9.19
59079942333000,-2.26,3.68,9.11
59079992260000,-2.3,3.68,9.15
59080042339000,-2.34,3.68,9.11
59080092358000,-2.3,3.6,9.08
59080142315000,-2.3,3.6,9.15
59080192303000,-2.26,3.6,9.15
59080242321000,-2.3,3.68,9.08
59080292339000,-2.34,3.68,9.11
59080342297000,-2.34,3.64,9.11
59080392315000,-2.34,3.6,9.19
59080442303000,-2.3,3.6,9.11
59080492321000,-2.3,3.64,9.15
59080542309000,-2.34,3.64,9.15
59080542309000,-2.34,3.64,9.15
59080642376000,-2.3,3.64,9.11
59080692364000,-2.34,3.6,9.19
59080742321000,-2.41,3.57,9.11
59080792339000,-2.3,3.72,9.11
59080842297000,-2.26,3.68,9.11
59080892376000,-2.41,3.68,9.23
59080952374000,-2.41,3.68,9.23
59081002239000,-2.37,3.68,9.11
59081052380000,-2.34,3.72,9.11
59081102245000,-2.11,3.72,9.19
59081152325000,-2.22,3.76,9.23
59081202313000,-2.18,3.87,9.08
59081252300000,-2.14,3.91,9.15
59081302319000,-2.03,3.95,9.11
59081352276000,-2.07,3.72,9.11
59081402294000,-2.11,3.45,9.23
59081452313000,-1.92,2.98,9.11
59081502300000,-2.11,3.26,9.53
59081552319000,-2.56,2.98,9.28
59081602276000,-2.56,3.06,9.23
59081652264000,-2.56,3.26,9.51
59081702282000,-2.56,3.02,9.28
59081752300000,-2.68,3.11,9.3
59081802319000,-2.56,3.45,9.19
59081852276000,-2.45,3.79,9.3
59081902294000,-2.3,3.87,9.11
59081952313000,-2.18,3.76,9.19
59082002453000,-2.34,3.49,9.28
59082052288000,-2.34,3.41,9.23
59082102306000,-2.45,3.6,9.19
59082152264000,-2.34,3.76,9.19
59082202282000,-2.07,3.76,9.11
59082252300000,-1.99,3.49,9.3
59082302319000,-2.07,2.98,9.15
59082352306000,-2.37,2.76,9.28
59082402294000,-2.37,2.91,9.38
59082452313000,-2.26,2.98,9.3
59082502300000,-2.37,3.02,9.23
59082552288000,-2.37,3.3,9.34
59082602276000,-2.37,3.57,9.15
59082652264000,-2.34,3.76,9.15
59082702313000,-2.3,3.79,9.19
59082752300000,-2.41,3.64,9.19
59082802319000,-2.37,3.45,9.23
59082852306000,-2.3,3.34,9.19
59082902264000,-2.26,3.41,9.19
59082952313000,-2.3,3.49,9.23
59083002300000,-2.26,3.53,9.19
59083052349000,-2.37,3.45,9.23
59083102276000,-2.37,3.45,9.28
59083152294000,-2.41,3.41,9.15
59083202282000,-2.34,3.41,9.19
59083252300000,-2.3,3.49,9.15
59083302319000,-2.34,3.41,9.23
59083352276000,-2.34,3.45,9.11
59083402264000,-2.3,3.45,9.23
59083452282000,-2.3,3.53,9.19
59083502270000,-2.34,3.49,9.19
59083552288000,-2.37,3.41,9.19
59083602276000,-2.37,3.45,9.23
59083652264000,-2.34,3.45,9.15
59083702313000,-2.26,3.49,9.23
59083752270000,-2.3,3.49,9.11
59083802288000,-2.34,3.49,9.23
59083852306000,-2.3,3.45,9.28
59083902264000,-2.34,3.45,9.19
59083952313000,-2.3,3.41,9.19
59084002606000,-2.34,3.53,9.19
59084052319000,-2.37,3.45,9.15
59084102276000,-2.34,3.45,9.15
59084152294000,-2.37,3.41,9.23
59084202313000,-2.3,3.45,9.19
59084202313000,-2.3,3.45,9.19
59084302319000,-2.34,3.49,9.19
59084352276000,-2.41,3.49,9.19
59084402294000,-2.3,3.41,9.23
59084452313000,-2.34,3.38,9.23
59084502300000,-2.37,3.45,9.15
59084552288000,-2.34,3.53,9.15
59084602276000,-2.3,3.57,9.15
59084652264000,-2.3,3.49,9.15
59084702282000,-2.3,3.45,9.23
59084752270000,-2.3,3.38,9.23
59084802319000,-2.26,3.41,9.19
59084852276000,-2.3,3.53,9.19
59084902294000,-2.37,3.49,9.23
59084952313000,-2.34,3.45,9.23
59084952313000,-2.34,3.45,9.23
59085052288000,-2.34,3.38,9.19
59085102276000,-2.34,3.45,9.19
59085152264000,-2.3,3.53,9.19
59085202282000,-2.34,3.49,9.19
59085252300000,-2.34,3.45,9.15
59085252300000,-2.34,3.45,9.15
59085312328000,-2.34,3.41,9.23
59085362347000,-2.37,3.45,9.19
59085412365000,-2.34,3.49,9.19
59085462292000,-2.34,3.45,9.19
59085512341000,-2.37,3.49,9.23
59085562298000,-2.34,3.49,9.23
59085612316000,-2.37,3.45,9.23
59085662335000,-2.34,3.38,9.19
59085712322000,-2.37,3.49,9.23
59085762310000,-2.37,3.53,9.19
59085812298000,-2.3,3.53,9.19
59085862316000,-2.37,3.45,9.19
59085912335000,-2.34,3.34,9.28
59085962322000,-2.34,3.45,9.23
59086022289000,-2.34,3.53,9.15
59086082317000,-2.26,3.57,9.19
59086132336000,-2.3,3.38,9.19
59086182293000,-2.3,3.34,9.23
59086232311000,-2.3,3.49,9.19
59086282208000,-2.3,3.57,9.23
59086332317000,-2.3,3.6,9.15
59086382336000,-2.34,3.41,9.28
59086432293000,-2.3,3.41,9.19
59086482342000,-2.26,3.53,9.23
59086532299000,-2.26,3.45,9.23
59086582958000,-2.34,3.49,9.23
59086632305000,-2.3,3.49,9.19
59086682293000,-2.3,3.49,9.23
59086732311000,-2.3,3.45,9.28
59086782299000,-2.3,3.45,9.19
59086832348000,-2.34,3.45,9.28
59086882305000,-2.34,3.49,9.19
59086932293000,-2.3,3.49,9.23
59086982311000,-2.3,3.45,9.23
59087032299000,-2.34,3.45,9.23
59087082348000,-2.3,3.41,9.28
59087132305000,-2.3,3.49,9.19
59087182293000,-2.34,3.49,9.19
59087232311000,-2.3,3.49,9.19
59087282574000,-2.34,3.45,9.19
59087332348000,-2.26,3.41,9.15
59087382336000,-2.3,3.49,9.19
59087432324000,-2.26,3.45,9.23
59087482342000,-2.3,3.53,9.19
59087532299000,-2.3,3.53,9.23
59087582348000,-2.34,3.45,9.23
59087632305000,-2.34,3.41,9.28
59087682293000,-2.3,3.45,9.28
59087732311000,-2.3,3.49,9.23
59087782330000,-2.3,3.45,9.23
59087832348000,-2.34,3.49,9.28
59087882305000,-2.34,3.45,9.28
59087932324000,-2.3,3.49,9.15
59087982342000,-2.3,3.53,9.23
59088032299000,-2.34,3.45,9.23
59088082317000,-2.3,3.49,9.23
59088132305000,-2.26,3.53,9.23
59088182324000,-2.34,3.41,9.28
59088232311000,-2.34,3.38,9.28
59088282299000,-2.34,3.49,9.15
59088332317000,-2.26,3.49,9.23
59088382336000,-2.41,3.41,9.28
59088432324000,-2.26,3.45,9.23
59088482342000,-2.3,3.53,9.15
59088532330000,-2.37,3.49,9.19
59088582317000,-2.3,3.49,9.19
59088632305000,-2.34,3.41,9.19
59088682324000,-2.45,3.38,9.28
59088732311000,-2.45,3.38,9.19
59088782299000,-2.45,3.45,9.23
59088842327000,-2.45,3.41,9.23
59088892284000,-2.45,3.38,9.23
59088942638000,-2.41,3.41,9.28
59088992230000,-2.34,3.41,9.23
59089042278000,-2.37,3.41,9.23
59089092297000,-2.37,3.45,9.19
59089142376000,-2.34,3.38,9.28
59089192303000,-2.26,3.38,9.28
59089242291000,-2.34,3.38,9.23
59089292339000,-2.22,3.49,9.28
59089342297000,-2.22,3.49,9.19
59089392315000,-2.14,3.49,9.28
59089442333000,-2.22,3.45,9.23
59089492291000,-2.26,3.49,9.23
59089542339000,-2.14,3.57,9.19
59089592327000,-2.11,3.6,9.23
59089642346000,-2.14,3.72,9.28
59089692333000,-1.95,3.87,9.15
59089742321000,-1.84,4.02,9.28
59089792339000,-1.69,4.06,9.15
59089842327000,-1.53,4.1,9.19
59089892346000,-1.42,4.18,9.15
59089942333000,-1.23,4.25,9.11
59089992260000,-0.91,4.25,9.11
59090042309000,-0.99,4.21,9.11
59090092327000,-0.95,4.25,9.08
59090142346000,-0.91,4.33,9.15
59090192272000,-1.08,4.33,9.15
59090242321000,-1.18,4.37,9.19
59090292309000,-1.18,4.25,9.15
59090342297000,-1.12,4.21,9.15
59090392346000,-1.27,4.25,9.19
59090442333000,-1.18,4.18,9.15
59090492321000,-1.23,4.25,9.23
59090542339000,-1.27,4.21,9.19
59090592327000,-1.14,4.29,9.11
59090642284000,-1.08,4.29,9.11
59090692303000,-1.12,4.25,9.11
59090742321000,-1.31,4.29,9.15
59090742321000,-1.31,4.29,9.15
59090842327000,-1.27,4.25,9.19
59090892346000,-1.18,4.29,9.11
59090942303000,-1.04,4.25,9.11
59090992321000,-1.12,4.21,9.15
59091042309000,-1.08,4.25,9.15
59091092297000,-1.27,4.29,9.15
59091142346000,-1.08,4.29,9.08
59091192272000,-1.08,4.33,9.08
59091242291000,-1.23,4.29,9.11
59091292370000,-1.18,4.29,9.15
59091342297000,-1.31,4.25,9.15
59091392315000,-1.18,4.25,9.19
59091442333000,-1.14,4.29,9.04
59091492291000,-1.08,4.29,9.11
59091542309000,-1.18,4.18,9.08
59091592327000,-1.18,4.21,9.11
59091642315000,-1.18,4.29,9.19
59091692333000,-1.31,4.18,9.15
59091742291000,-1.27,4.21,9.11
59091792339000,-1.18,4.29,9.08
59091842297000,-1.27,4.18,9.23
59091892346000,-1.53,4.02,9.19
59091892346000,-1.53,4.02,9.19
59091992291000,-1.42,4.1,9.15
59092042339000,-1.46,4.14,9.19
59092092327000,-1.53,4.06,9.08
59092142315000,-1.61,4.02,9.19
59092192303000,-1.65,3.95,9.19
59092242291000,-1.65,3.95,9.11
59092292339000,-1.61,3.99,9.19
59092342297000,-1.65,3.99,9.15
59092392346000,-1.69,3.95,9.19
59092442272000,-1.8,3.95,9.19
59092492291000,-1.8,3.87,9.19
59092542217000,-1.84,3.91,9.19
59092592297000,-1.88,3.87,9.19
59092642315000,-1.84,3.83,9.19
59092692303000,-1.88,3.76,9.19
59092742321000,-1.84,3.79,9.11
59092792339000,-1.95,3.83,9.19
59092842327000,-2.03,3.79,9.23
59092892346000,-2.07,3.87,9.19
59092942333000,-2.11,3.79,9.23
59092992291000,-1.99,3.76,9.23
59093042339000,-1.95,3.79,9.15
59093092297000,-1.92,3.79,9.19
59093142346000,-1.95,3.76,9.23
59093192303000,-2.03,3.76,9.19
59093242291000,-2.03,3.79,9.28
59093292339000,-1.95,3.91,9.19
59093342297000,-2.03,3.91,9.15
59093392346000,-2.07,3.87,9.23
59093442333000,-1.95,3.79,9.19
59093492291000,-1.92,3.53,9.19
59093542309000,-1.95,3.34,9.19
59093592327000,-2.07,3.11,9.3
59093642437000,-2.07,2.91,9.34
59093692303000,-2.11,2.91,9.34
59093742321000,-2.45,2.83,9.38
59093792339000,-2.64,2.91,9.43
59093842327000,-2.75,3.11,9.38
59093900341000,-2.79,3.26,9.3
59093952252000,-2.75,3.49,9.3
59094002514000,-2.72,3.38,9.28
59094052319000,-2.56,3.21,9.23
59094102306000,-2.49,3.11,9.28
59094152264000,-2.41,3.11,9.3
59094202282000,-2.3,3.15,9.3
59094252300000,-2.22,3.26,9.28
59094302319000,-2.3,3.3,9.28
59094352276000,-2.18,3.3,9.19
59094402294000,-2.3,3.26,9.28
59094452313000,-2.41,3.11,9.3
59094502300000,-2.45,3.17,9.23
59094552288000,-2.45,3.3,9.3
59094602276000,-2.45,3.3,9.19
59094652264000,-2.45,3.3,9.28
59094702313000,-2.3,3.21,9.3
59094752300000,-2.41,3.17,9.23
59094802319000,-2.34,3.21,9.3
59094852306000,-2.34,3.3,9.23
59094902294000,-2.41,3.3,9.3
59094952313000,-2.34,3.26,9.28
59095002270000,-2.41,3.26,9.28
59095052288000,-2.41,3.21,9.23
59095102276000,-2.37,3.3,9.23
59095152294000,-2.34,3.26,9.28
59095202282000,-2.45,3.3,9.28
59095252270000,-2.34,3.26,9.28
59095302319000,-2.37,3.3,9.23
59095302319000,-2.37,3.3,9.23
59095302319000,-2.37,3.3,9.23
59095412273000,-2.41,3.21,9.3
59095462322000,-2.37,3.34,9.19
59095512341000,-2.41,3.26,9.28
59095562328000,-2.37,3.15,9.3
59095612347000,-2.41,3.26,9.23
59095662304000,-2.34,3.26,9.28
59095712322000,-2.45,3.3,9.34
59095762341000,-2.34,3.26,9.28
59095812328000,-2.37,3.26,9.3
59095862347000,-2.41,3.26,9.28
59095912335000,-2.37,3.26,9.3
59095962322000,-2.37,3.21,9.28
59096012310000,-2.37,3.3,9.23
59096062328000,-2.37,3.34,9.28
59096112316000,-2.37,3.26,9.23
59096162335000,-2.41,3.21,9.28
59096212292000,-2.37,3.17,9.28
59096262280000,-2.37,3.21,9.28
59096312328000,-2.41,3.11,9.23
59096362316000,-2.41,3.15,9.28
59096412335000,-2.41,3.38,9.23
59096530377000,-2.41,3.34,9.23
59096530377000,-2.41,3.34,9.23
59096582134000,-2.37,3.02,9.38
59096632244000,-2.45,3.06,9.28
59096682385000,-2.41,3.26,9.23
59096732311000,-2.37,3.41,9.23
59096782299000,-2.37,3.41,9.19
59096832348000,-2.41,3.26,9.3
59096882305000,-2.49,3.02,9.3
59096932354000,-2.37,3.11,9.3
59096982342000,-2.41,3.34,9.19
59097032330000,-2.37,3.41,9.23
59097082378000,-2.41,3.17,9.28
59097132305000,-2.37,3.17,9.3
59097182354000,-2.34,3.26,9.3
59097232311000,-2.34,3.21,9.3
59097282360000,-2.37,3.26,9.23
59097332348000,-2.41,3.3,9.28
59097382305000,-2.34,3.21,9.28
59097432293000,-2.37,3.21,9.3
59097482342000,-2.34,3.21,9.23
59097532330000,-2.41,3.26,9.3
59097582317000,-2.41,3.26,9.23
59097632305000,-2.41,3.17,9.3
59097682293000,-2.41,3.21,9.23
59097732311000,-2.34,3.21,9.28
59097782330000,-2.41,3.26,9.23
59097832348000,-2.37,3.21,9.28
59097882305000,-2.37,3.21,9.3
59097932293000,-2.34,3.21,9.23
59097982372000,-2.41,3.21,9.28
59098032299000,-2.37,3.26,9.28
59098082378000,-2.37,3.21,9.23
59098132305000,-2.37,3.26,9.3
59098182293000,-2.37,3.21,9.23
59098232342000,-2.37,3.26,9.19
59098282299000,-2.34,3.26,9.28
59098332317000,-2.41,3.26,9.28
59098382305000,-2.41,3.21,9.3
59098432293000,-2.37,3.21,9.3
59098482342000,-2.41,3.26,9.23
59098532330000,-2.34,3.21,9.19
59098582348000,-2.45,3.3,9.3
59098632336000,-2.34,3.21,9.28
59098682293000,-2.37,3.21,9.3
59098732342000,-2.37,3.17,9.23
59098782299000,-2.37,3.26,9.28
59098832317000,-2.34,3.3,9.28
59098882305000,-2.34,3.26,9.23
59098932293000,-2.34,3.15,9.28
59098982342000,-2.37,3.17,9.23
59099032299000,-2.41,3.17,9.3
59099082348000,-2.37,3.26,9.28
59099132305000,-2.37,3.34,9.23
59099182324000,-2.41,3.38,9.3
59099232372000,-2.34,3.3,9.28
59099282299000,-2.37,3.06,9.28
59099332348000,-2.41,3.02,9.3
59099382305000,-2.41,3.21,9.28
59099432324000,-2.37,3.38,9.23
59099482311000,-2.41,3.41,9.23
59099532330000,-2.37,3.26,9.23
59099582378000,-2.45,3.02,9.3
59099632305000,-2.49,2.96,9.3
59099682354000,-2.45,3.26,9.23
59099732342000,-2.37,3.45,9.3
59099782299000,-2.45,3.41,9.19
59099832348000,-2.53,3.11,9.23
59099882336000,-2.45,3.06,9.28
59099932293000,-2.41,3.17,9.28
59099982342000,-2.34,3.3,9.28
59100032299000,-2.37,3.3,9.19
59100082348000,-2.41,3.21,9.28
59100132305000,-2.53,3.17,9.28
59100182293000,-2.53,3.11,9.28
59100232342000,-2.6,3.11,9.3
59100292248000,-2.64,3.11,9.28
59100342327000,-2.6,3.21,9.23
59100392346000,-2.49,3.26,9.3
59100442333000,-2.45,3.34,9.23
59100492291000,-2.34,3.34,9.23
59100542309000,-2.14,3.38,9.23
59100592327000,-2.03,3.53,9.19
59100642346000,-1.99,3.6,9.23
59100692333000,-1.95,3.76,9.19
59100742291000,-2.03,3.83,9.19
59100792309000,-2.14,3.83,9.28
59100842327000,-1.99,3.72,9.19
59100892315000,-1.95,3.72,9.23
59100942333000,-1.76,3.87,9.19
59100992321000,-1.57,4.06,9.15
59101042339000,-1.5,4.18,9.04
59101092236000,-1.31,4.33,9.0
59101142315000,-1.38,4.37,9.0
59101192303000,-1.31,4.37,9.0
59101242291000,-1.27,4.37,9.04
59101292370000,-1.27,4.33,9.08
59101342327000,-1.42,4.18,9.11
59101392315000,-1.33,4.21,9.11
59101442333000,-1.38,4.25,9.08
59101492291000,-1.46,4.29,9.08
59101542309000,-1.46,4.21,9.04
59101542309000,-1.46,4.21,9.04
59101612316000,-1.5,4.1,9.15
59101662274000,-1.46,4.21,9.11
59101712322000,-1.5,4.29,9.15
59101762310000,-1.31,4.29,9.11
59101812359000,-1.27,4.33,9.08
59101862316000,-1.31,4.33,9.08
59101912335000,-1.38,4.33,9.04
59101962353000,-1.23,4.33,9.11
59102012310000,-1.18,4.37,9.0
59102062298000,-1.18,4.37,8.96
59102112316000,-1.23,4.37,8.96
59102162335000,-1.31,4.33,9.0
59102212322000,-1.31,4.29,9.08
59102262341000,-1.33,4.33,9.04
59102312359000,-1.38,4.29,9.04
59102362347000,-1.38,4.25,9.11
59102412335000,-1.38,4.29,9.08
59102462322000,-1.31,4.33,9.0
59102512341000,-1.27,4.37,9.0
59102562328000,-1.23,4.37,9.04
59102612347000,-1.27,4.25,8.92
59102662335000,-1.5,4.18,9.08
59102712322000,-1.69,4.06,9.15
59102762371000,-1.65,4.14,9.11
59102812298000,-1.65,4.18,9.11
59102862347000,-1.65,4.21,9.04
59102912335000,-1.84,4.14,9.11
59102962353000,-1.95,3.99,9.11
59103012280000,-1.99,3.99,9.15
59103062359000,-2.03,3.87,9.15
59103112347000,-2.11,3.76,9.19
59103162426000,-2.22,3.79,9.11
59103212353000,-2.11,3.72,9.15
59103262371000,-2.03,3.79,9.19
59103312359000,-2.11,3.72,9.15
59103362377000,-1.99,3.83,9.08
59103412335000,-2.07,3.83,9.19
59103462322000,-2.18,3.72,9.11
59103512341000,-2.14,3.68,9.19
59103562359000,-2.03,3.76,9.15
59103612347000,-2.11,3.87,9.11
59103662304000,-2.07,3.87,9.11
59103712353000,-2.14,3.87,9.15
59103762341000,-2.03,3.87,9.19
59103812359000,-1.95,3.91,9.11
59103862347000,-1.76,3.87,9.08
59103912304000,-1.88,3.87,9.08
59103962353000,-1.92,3.99,9.11
59104012310000,-1.76,3.95,9.15
59104062328000,-2.03,3.95,9.19
59104112347000,-2.14,4.1,9.04
59104162335000,-1.5,4.25,9.04
59104212322000,-1.65,4.21,9.04
59104273998000,-1.76,4.1,8.96
59104332317000,-1.73,3.99,9.08
59104382244000,-1.84,4.06,9.23
59104432385000,-1.95,4.18,8.96
59104482342000,-1.69,4.29,8.96
59104532330000,-1.8,4.1,9.08
59104582348000,-1.84,3.91,8.96
59104632336000,-1.88,3.83,9.04
59104682324000,-2.14,3.76,9.11
59104732342000,-2.18,3.76,9.19
59104782330000,-2.37,3.72,9.19
59104832348000,-2.53,3.76,9.19
59104882336000,-2.41,3.57,9.15
59104932324000,-2.34,3.57,9.23
59104982372000,-2.49,3.34,9.08
59105032330000,-2.3,3.38,9.19
59105082348000,-2.41,3.49,9.15
59105132336000,-2.72,3.53,9.08
59105182324000,-2.83,3.53,9.04
59105232342000,-2.79,3.45,9.11
59105282299000,-2.56,3.41,9.08
