user-id,timestamp,accX,accY,accZ
20,58738412335000,0.04,4.25,9.11
20,58738462322000,0.08,4.37,9.15
20,58738512310000,0.19,4.37,8.92
20,58738562328000,0.15,4.44,9.04
20,58738612316000,0.23,4.44,9.0
20,58738662335000,0.08,4.37,9.15
20,58738712292000,0.11,4.37,9.08
20,58738762341000,0.15,4.48,9.04
20,58738812298000,0.15,4.44,9.04
20,58738862316000,0.15,4.4,9.04
20,58738912273000,0.15,4.37,9.04
20,58738962292000,0.11,4.37,9.08
20,58739012310000,0.11,4.4,9.08
20,58739062328000,0.19,4.4,9.04
20,58739112316000,0.19,4.44,9.04
20,58739162304000,0.15,4.4,9.04
20,58739212353000,0.08,4.33,9.11
20,58739262341000,0.15,4.37,9.04
20,58739322277000,0.15,4.48,9.04
20,58739382305000,0.23,4.44,9.0
20,58739432324000,0.11,4.37,9.08
20,58739482311000,0.11,4.4,9.0
20,58739532330000,0.19,4.44,9.04
20,58739582317000,0.19,4.44,9.0
20,58739632305000,0.11,4.37,9.0
20,58739682324000,0.15,4.4,9.04
20,58739732311000,0.19,4.4,9.0
20,58739782299000,0.15,4.4,8.96
20,58739832348000,0.19,4.37,9.08
20,58739882305000,0.15,4.37,9.04
20,58739932293000,0.15,4.44,9.0
20,58739982342000,0.15,4.4,9.04
20,58740032299000,0.11,4.4,9.04
20,58740082317000,0.19,4.37,9.04
20,58740132336000,0.11,4.4,9.08
20,58740182293000,0.11,4.33,9.04
20,58740232342000,0.15,4.4,9.04
20,58740282238000,0.19,4.4,9.08
20,58740332317000,0.15,4.4,9.08
20,58740382336000,0.15,4.37,9.04
20,58740432293000,0.08,4.37,9.08
20,58740482311000,0.15,4.37,9.04
20,58740532299000,0.23,4.4,9.04
20,58740582317000,0.15,4.37,9.04
20,58740632336000,0.19,4.4,9.08
20,58740682293000,0.08,4.4,9.11
20,58740732311000,0.0,4.33,9.11
20,58740782330000,0.11,4.37,9.04
20,58740832317000,0.15,4.37,9.08
20,58740882336000,0.11,4.4,9.04
20,58740932293000,0.19,4.4,9.08
20,58740982311000,0.11,4.4,9.08
20,58741032360000,0.04,4.29,9.15
20,58741082317000,-0.04,4.29,9.15
20,58741132336000,0.04,4.37,9.08
20,58741132336000,0.04,4.37,9.08
20,58741232311000,0.08,4.33,9.08
20,58741282177000,0.08,4.33,9.04
20,58741332317000,0.08,4.37,9.08
20,58741382305000,0.08,4.4,9.04
20,58741432293000,0.08,4.37,9.11
20,58741482342000,0.04,4.4,9.08
20,58741532299000,0.0,4.37,9.08
20,58741582348000,0.04,4.4,9.08
20,58741632305000,0.04,4.4,9.11
20,58741682293000,0.04,4.37,9.08
20,58741682293000,0.04,4.37,9.08
20,58741782269000,0.04,4.37,9.11
20,58741832317000,0.0,4.37,9.11
20,58741882305000,0.04,4.4,9.11
20,58741932263000,0.04,4.4,9.08
20,58741982311000,0.11,4.4,9.08
20,58742032330000,0.08,4.44,9.08
20,58742082317000,0.08,4.33,9.15
20,58742152325000,0.0,4.37,9.15
20,58742202282000,0.0,4.33,9.04
20,58742252331000,0.04,4.37,9.08
20,58742302227000,0.04,4.33,9.08
20,58742352306000,0.0,4.29,9.11
20,58742402264000,0.0,4.33,9.11
20,58742452282000,0.08,4.33,9.11
20,58742502270000,0.0,4.33,9.11
20,58742552288000,0.04,4.33,9.08
20,58742602276000,0.04,4.33,9.11
20,58742652264000,0.04,4.33,9.08
20,58742702313000,-0.04,4.25,9.15
20,58742752300000,0.04,4.29,9.11
20,58742802288000,0.08,4.37,9.11
20,58742852306000,0.11,4.44,9.04
20,58742902264000,0.11,4.4,9.04
20,58742952282000,0.11,4.37,9.08
20,58743002300000,0.04,4.33,9.11
20,58743052319000,0.11,4.4,9.04
20,58743102306000,0.15,4.44,9.08
20,58743152294000,0.11,4.4,9.04
20,58743202313000,0.04,4.33,9.11
20,58743252331000,0.0,4.37,9.11
20,58743302319000,0.08,4.29,9.08
20,58743352276000,0.08,4.29,9.11
20,58743402264000,0.08,4.37,9.0
20,58743452282000,0.08,4.37,9.11
20,58743502300000,0.0,4.33,9.08
20,58743552319000,0.04,4.29,9.11
20,58743602306000,0.04,4.25,9.08
20,58743652264000,0.04,4.4,9.08
20,58743702282000,0.15,4.37,9.08
20,58743752270000,0.15,4.4,9.04
20,58743802319000,0.04,4.37,9.0
20,58743852306000,0.0,4.25,9.08
20,58743902660000,-0.11,4.14,9.19
20,58743952282000,-0.11,4.18,9.23
20,58744002544000,-0.04,4.29,9.15
20,58744052319000,0.04,4.37,9.08
20,58744102276000,0.0,4.29,9.08
20,58744152264000,0.0,4.21,9.15
20,58744202313000,-0.04,4.25,9.11
20,58744252300000,0.04,4.33,9.08
20,58744302319000,0.08,4.37,9.04
20,58744352306000,0.0,4.33,9.11
20,58744402264000,0.0,4.29,9.11
20,58744452282000,0.0,4.25,9.11
20,58744502270000,0.0,4.33,9.19
20,58744552288000,-0.04,4.29,9.19
20,58744602276000,-0.04,4.29,9.08
20,58744652294000,0.0,4.33,9.15
20,58744702313000,-0.04,4.33,9.11
20,58744702313000,-0.04,4.33,9.11
20,58744802319000,0.04,4.29,9.04
20,58744852276000,0.04,4.37,9.11
20,58744852276000,0.04,4.37,9.11
20,58744852276000,0.04,4.37,9.11
20,58744962292000,-0.04,4.29,9.15
20,58745012249000,-0.08,4.29,9.19
20,58745062359000,0.0,4.25,9.11
20,58745112316000,0.0,4.33,9.11
20,58745162335000,-0.04,4.29,9.15
20,58745212292000,-0.04,4.25,9.15
20,58745262280000,0.0,4.25,9.15
20,58745312298000,0.0,4.25,9.11
20,58745362316000,0.04,4.25,9.19
20,58745412304000,0.0,4.33,9.19
20,58745462292000,0.0,4.37,9.11
20,58745512341000,-0.04,4.25,9.19
20,58745562298000,-0.04,4.21,9.11
20,58745612347000,-0.11,4.06,9.23
20,58745662304000,-0.15,4.18,9.23
20,58745712322000,-0.11,4.21,9.19
20,58745762371000,0.0,4.33,9.11
20,58745812298000,0.04,4.29,9.11
20,58745862316000,0.0,4.29,9.11
20,58745912304000,0.0,4.25,9.19
20,58745962322000,-0.04,4.25,9.15
20,58746012280000,-0.04,4.33,9.19
20,58746062298000,-0.04,4.37,9.15
20,58746112347000,0.04,4.33,9.11
20,58746162304000,0.04,4.29,9.11
20,58746162304000,0.04,4.29,9.11
20,58746262310000,0.04,4.33,9.11
20,58746312328000,-0.04,4.25,9.15
20,58746362316000,-0.04,4.29,9.19
20,58746412304000,0.0,4.25,9.19
20,58746462292000,0.0,4.29,9.11
20,58746512310000,-0.04,4.29,9.19
20,58746562298000,0.0,4.29,9.19
20,58746612316000,0.0,4.29,9.15
20,58746662335000,0.04,4.25,9.11
20,58746712322000,0.04,4.21,9.15
20,58746762341000,-0.04,4.25,9.19
20,58746812298000,-0.08,4.14,9.19
20,58746862316000,-0.15,4.14,9.28
20,58746912304000,-0.11,4.14,9.23
20,58746962322000,0.0,4.21,9.15
20,58747012341000,0.04,4.29,9.08
20,58747062267000,0.0,4.29,9.08
20,58747112316000,-0.04,4.29,9.19
20,58747162304000,-0.04,4.29,9.11
20,58747222332000,-0.04,4.33,9.15
20,58747282269000,-0.04,4.29,9.15
20,58747332348000,-0.08,4.33,9.11
20,58747382305000,-0.08,4.25,9.15
20,58747432354000,-0.08,4.25,9.19
20,58747482311000,-0.04,4.25,9.15
20,58747532299000,-0.04,4.29,9.23
20,58747582317000,0.0,4.29,9.15
20,58747632305000,-0.04,4.29,9.19
20,58747682263000,-0.04,4.29,9.15
20,58747732342000,0.04,4.37,9.11
20,58747782299000,0.0,4.29,9.11
20,58747832317000,0.04,4.29,9.15
20,58747882305000,0.0,4.29,9.11
20,58747932293000,0.0,4.29,9.15
20,58747932293000,0.0,4.29,9.15
20,58748032330000,-0.08,4.25,9.19
20,58748082317000,-0.08,4.29,9.19
20,58748132305000,0.04,4.29,9.11
20,58748182324000,0.08,4.33,9.08
20,58748232342000,0.04,4.33,9.15
20,58748282330000,-0.11,4.18,9.19
20,58748332317000,-0.15,4.18,9.19
20,58748382305000,-0.04,4.25,9.19
20,58748432293000,-0.04,4.33,9.11
20,58748482311000,0.04,4.33,9.11
20,58748482311000,0.04,4.33,9.11
20,58748582317000,-0.04,4.29,9.15
20,58748632336000,-0.04,4.33,9.11
20,58748682293000,0.04,4.33,9.11
20,58748732311000,-0.04,4.29,9.11
20,58748782299000,0.0,4.29,9.08
20,58748832348000,0.0,4.33,9.15
20,58748882305000,0.0,4.33,9.11
20,58748932324000,-0.04,4.29,9.19
20,58748982342000,0.04,4.4,9.15
20,58749032330000,0.0,4.33,9.08
20,58749082348000,0.04,4.33,9.11
20,58749132305000,0.04,4.33,9.15
20,58749182293000,0.04,4.33,9.11
20,58749232342000,0.0,4.29,9.15
20,58749282299000,-0.08,4.29,9.15
20,58749332348000,-0.04,4.33,9.19
20,58749382305000,0.0,4.33,9.11
20,58749432293000,0.0,4.25,9.08
20,58749482372000,-0.11,4.21,9.28
20,58749532330000,0.0,4.29,9.15
20,58749582348000,0.04,4.33,9.08
20,58749632336000,0.04,4.33,9.04
20,58749682324000,0.0,4.29,9.11
20,58749732342000,-0.11,4.18,9.28
20,58749782848000,-0.08,4.18,9.19
20,58749832317000,-0.08,4.29,9.15
20,58749882305000,-0.04,4.25,9.15
20,58749932293000,0.0,4.29,9.15
20,58749982311000,0.0,4.33,9.15
20,58750052319000,0.0,4.29,9.15
20,58750102276000,-0.04,4.33,9.11
20,58750152294000,0.0,4.33,9.08
20,58750202252000,0.0,4.33,9.11
20,58750252270000,0.0,4.29,9.15
20,58750252270000,0.0,4.29,9.15
20,58750312298000,0.0,4.29,9.11
20,58750362347000,-0.04,4.33,9.15
20,58750412304000,0.0,4.33,9.11
20,58750462292000,0.0,4.33,9.08
20,58750512310000,-0.04,4.33,9.11
20,58750562328000,-0.04,4.29,9.19
20,58750612316000,-0.04,4.21,9.15
20,58750662304000,-0.04,4.29,9.11
20,58750712383000,-0.08,4.29,9.11
20,58750762310000,-0.04,4.33,9.11
20,58750812298000,-0.04,4.29,9.19
20,58750862347000,-0.08,4.25,9.15
20,58750912335000,0.0,4.29,9.11
20,58750962353000,-0.04,4.25,9.11
20,58751012249000,-0.04,4.29,9.11
20,58751062359000,-0.04,4.33,9.19
20,58751112316000,0.0,4.33,9.08
20,58751162304000,0.0,4.33,9.15
20,58751212292000,0.0,4.29,9.15
20,58751262310000,-0.04,4.33,9.11
20,58751312298000,-0.08,4.29,9.11
20,58751362316000,-0.04,4.29,9.08
20,58751412304000,-0.08,4.29,9.11
20,58751462292000,0.0,4.33,9.11
20,58751512310000,-0.08,4.33,9.15
20,58751562298000,0.0,4.33,9.11
20,58751612316000,0.0,4.37,9.11
20,58751662335000,-0.04,4.33,9.15
20,58751712322000,-0.11,4.29,9.19
20,58751762341000,-0.04,4.33,9.15
20,58751812298000,0.0,4.33,9.15
20,58751862316000,-0.08,4.37,9.15
20,58751912335000,-0.11,4.4,9.19
20,58751962322000,-0.04,4.4,9.08
20,58752012249000,-0.04,4.4,9.11
20,58752062298000,-0.04,4.4,9.08
20,58752112347000,-0.08,4.44,9.11
20,58752162365000,-0.11,4.4,9.15
20,58752212353000,-0.15,4.37,9.19
20,58752262310000,-0.15,4.4,9.0
20,58752312328000,-0.11,4.4,9.08
20,58752362316000,-0.11,4.33,9.11
20,58752412335000,-0.11,4.44,9.19
20,58752462322000,-0.19,4.29,9.23
20,58752512310000,-0.15,4.25,9.23
20,58752562328000,-0.08,4.29,9.15
20,58752612316000,-0.08,4.37,9.11
20,58752662304000,0.0,4.37,9.08
20,58752712292000,-0.08,4.37,9.15
20,58752762310000,-0.15,4.37,9.19
20,58752812328000,-0.04,4.52,9.08
20,58752862347000,0.04,4.44,9.0
20,58752912335000,-0.08,4.37,9.11
20,58752962353000,-0.11,4.33,9.15
20,58753012280000,-0.04,4.37,9.11
20,58753062298000,0.0,4.37,9.08
20,58753112316000,-0.04,4.37,9.19
20,58753162335000,-0.08,4.33,9.15
20,58753212322000,-0.04,4.37,9.11
20,58753212322000,-0.04,4.37,9.11
20,58753312634000,-0.08,4.29,9.11
20,58753362316000,-0.15,4.29,9.23
20,58753412304000,-0.15,4.21,9.19
20,58753462292000,-0.23,4.21,9.28
20,58753512341000,-0.15,4.29,9.11
20,58753562328000,-0.04,4.33,9.15
20,58753612316000,-0.08,4.33,9.19
20,58753662304000,-0.08,4.29,9.11
20,58753712292000,-0.04,4.29,9.11
20,58753762310000,-0.08,4.33,9.11
20,58753812298000,-0.04,4.37,9.11
20,58753862316000,-0.08,4.29,9.11
20,58753912304000,-0.11,4.29,9.15
20,58753962353000,-0.15,4.21,9.23
20,58754012280000,-0.19,4.21,9.28
20,58754062328000,-0.11,4.37,9.08
20,58754112347000,0.0,4.44,9.04
20,58754162304000,0.04,4.48,9.04
20,58754212292000,0.04,4.37,9.08
20,58754262341000,-0.04,4.25,9.11
20,58754312298000,-0.11,4.25,9.23
20,58754362316000,-0.08,4.29,9.23
20,58754412304000,-0.08,4.33,9.11
20,58754462322000,-0.11,4.25,9.19
20,58754512341000,-0.11,4.29,9.15
20,58754562298000,-0.04,4.25,9.15
20,58754612347000,0.04,4.33,9.11
20,58754662304000,0.0,4.29,9.11
20,58754712322000,-0.11,4.14,9.28
20,58754762341000,-0.27,4.06,9.3
20,58754762341000,-0.27,4.06,9.3
20,58754862347000,-0.11,4.18,9.19
20,58754912335000,-0.04,4.33,9.15
20,58754962292000,-0.04,4.29,9.11
20,58755012402000,-0.08,4.21,9.23
20,58755062328000,-0.04,4.25,9.19
20,58755122326000,-0.15,4.33,9.23
20,58755182446000,-0.11,4.29,9.19
20,58755232311000,-0.08,4.25,9.19
20,58755287060000,-0.11,4.21,9.15
20,58755342266000,-0.04,4.29,9.15
20,58755392284000,-0.08,4.29,9.15
20,58755442303000,-0.08,4.33,9.11
20,58755492291000,-0.08,4.29,9.19
20,58755542339000,-0.11,4.25,9.28
20,58755592297000,-0.11,4.21,9.23
20,58755642315000,-0.15,4.21,9.19
20,58755692333000,-0.08,4.25,9.15
20,58755742321000,-0.04,4.37,9.11
20,58755792309000,-0.04,4.25,9.19
20,58755842327000,-0.11,4.14,9.23
20,58755892376000,-0.15,4.06,9.28
20,58755942303000,-0.15,4.14,9.19
20,58755992291000,-0.11,4.14,9.28
20,58756042339000,-0.08,4.18,9.23
20,58756092297000,-0.08,4.25,9.15
20,58756092297000,-0.08,4.25,9.15
20,58756192333000,-0.04,4.21,9.11
20,58756242291000,-0.04,4.25,9.19
20,58756242291000,-0.04,4.25,9.19
20,58756342297000,-0.08,4.29,9.15
20,58756392315000,-0.04,4.21,9.15
20,58756442303000,-0.04,4.25,9.11
20,58756492291000,-0.08,4.29,9.15
20,58756542309000,-0.08,4.33,9.11
20,58756592297000,-0.04,4.33,9.15
20,58756642284000,-0.04,4.29,9.15
20,58756692333000,0.0,4.1,9.19
20,58756742291000,0.0,4.18,9.11
20,58756792309000,-0.04,4.29,9.11
20,58756842297000,-0.04,4.33,9.15
20,58756892315000,-0.08,4.33,9.19
20,58756942272000,-0.08,4.25,9.19
20,58756992321000,0.11,4.33,8.96
20,58757042339000,0.23,4.29,9.0
20,58757092327000,0.11,4.25,9.19
20,58757142346000,-0.11,4.1,9.34
20,58757192333000,-0.46,3.99,9.38
20,58757242321000,-0.23,4.14,9.34
20,58757292370000,0.0,4.29,9.11
20,58757342358000,0.11,4.4,9.04
20,58757392284000,0.11,4.29,9.04
20,58757442364000,0.04,4.18,9.19
20,58757492291000,0.0,4.18,9.11
20,58757542309000,-0.08,4.25,9.11
20,58757592297000,-0.08,4.29,9.15
20,58757642346000,0.0,4.14,9.08
20,58757692303000,0.0,4.25,9.15
20,58757742352000,-0.04,4.25,9.15
20,58757792370000,-0.11,4.29,9.15
20,58757852306000,-0.04,4.29,9.15
20,58757902203000,0.0,4.33,9.15
20,58757952313000,0.0,4.29,9.11
20,58758002270000,-0.08,4.25,9.15
20,58758052319000,-0.04,4.29,9.19
20,58758102306000,-0.04,4.37,9.11
20,58758152264000,-0.04,4.33,9.11
20,58758202313000,0.0,4.29,9.15
20,58758252300000,-0.04,4.25,9.11
20,58758302288000,-0.04,4.29,9.15
20,58758352276000,-0.04,4.25,9.11
20,58758402264000,-0.04,4.21,9.15
20,58758452343000,-0.08,4.18,9.23
20,58758502270000,-0.11,4.25,9.23
20,58758552288000,-0.08,4.25,9.15
20,58758602306000,-0.04,4.29,9.15
20,58758652294000,-0.08,4.18,9.23
20,58758702282000,-0.11,4.21,9.23
20,58758752270000,-0.15,4.21,9.3
20,58758802319000,-0.08,4.25,9.11
20,58758852276000,-0.08,4.25,9.15
20,58758902294000,-0.04,4.29,9.19
20,58758952313000,-0.15,4.25,9.15
20,58759002270000,-0.15,4.25,9.23
20,58759052319000,-0.08,4.33,9.15
20,58759052319000,-0.08,4.33,9.15
20,58759152294000,-0.11,4.29,9.23
20,58759202587000,-0.11,4.29,9.19
20,58759252331000,0.0,4.4,9.0
20,58759302288000,0.0,4.33,9.0
20,58759352306000,-0.04,4.21,9.15
20,58759402294000,-0.23,4.21,9.3
20,58759452313000,-0.38,4.18,9.3
20,58759502300000,-0.23,4.29,9.23
20,58759552319000,-0.04,4.33,9.15
20,58759602276000,-0.04,4.33,9.11
20,58759652264000,-0.08,4.33,9.11
20,58759702313000,-0.15,4.21,9.19
20,58759752300000,-0.19,4.29,9.19
20,58759802319000,-0.11,4.33,9.15
20,58759852306000,-0.15,4.29,9.19
20,58759902294000,-0.19,4.25,9.28
20,58759952282000,-0.23,4.14,9.28
20,58760002728000,-0.23,4.21,9.23
20,58760052319000,-0.11,4.18,9.15
20,58760102306000,-0.11,4.14,9.28
20,58760152294000,-0.08,4.25,9.23
20,58760202313000,0.04,4.14,9.11
20,58760252300000,-0.19,4.1,9.3
20,58760252300000,-0.19,4.1,9.3
20,58760312328000,-0.27,4.14,9.34
20,58760362347000,-0.23,4.25,9.3
20,58760412335000,-0.19,4.14,9.3
20,58760462322000,-0.15,4.18,9.19
20,58760512341000,-0.08,4.37,9.11
20,58760562298000,-0.04,4.37,9.15
20,58760612316000,-0.04,4.29,9.15
20,58760662335000,-0.08,4.18,9.28
20,58760712292000,-0.27,4.18,9.3
20,58760712292000,-0.27,4.18,9.3
20,58760812298000,-0.23,4.25,9.34
20,58760862316000,-0.23,4.14,9.28
20,58760912304000,-0.19,4.14,9.23
20,58760962322000,-0.19,4.21,9.23
20,58761012280000,-0.08,4.25,9.19
20,58761062298000,-0.15,4.25,9.19
20,58761112316000,-0.19,4.25,9.23
20,58761112316000,-0.19,4.25,9.23
20,58761212292000,-0.19,4.21,9.28
20,58761212292000,-0.19,4.21,9.28
20,58761312328000,-0.23,4.18,9.23
20,58761362347000,-0.15,4.25,9.19
20,58761412304000,-0.19,4.25,9.19
20,58761462292000,-0.15,4.25,9.23
20,58761512341000,-0.23,4.21,9.28
20,58761562328000,-0.23,4.25,9.28
20,58761612408000,-0.19,4.18,9.28
20,58761662335000,-0.15,4.25,9.19
20,58761712292000,-0.15,4.29,9.23
20,58761762310000,-0.23,4.25,9.23
20,58761812328000,-0.23,4.21,9.28
20,58761862316000,-0.15,4.21,9.28
20,58761912304000,-0.15,4.29,9.19
20,58761962322000,-0.11,4.29,9.11
20,58762012249000,-0.11,4.29,9.19
20,58762062298000,-0.15,4.29,9.19
20,58762112347000,-0.23,4.25,9.23
20,58762162304000,-0.23,4.18,9.23
20,58762212292000,-0.27,4.18,9.3
20,58762262341000,-0.19,4.25,9.23
20,58762312298000,-0.19,4.29,9.15
20,58762362316000,-0.19,4.25,9.19
20,58762412304000,-0.19,4.21,9.23
20,58762412304000,-0.19,4.21,9.23
20,58762512310000,-0.19,4.18,9.28
20,58762562298000,-0.15,4.25,9.28
20,58762612347000,-0.11,4.29,9.23
20,58762662304000,-0.08,4.29,9.19
20,58762712292000,-0.11,4.21,9.19
20,58762762341000,-0.15,4.21,9.28
20,58762812328000,-0.19,4.14,9.23
20,58762862347000,-0.23,4.06,9.3
20,58762922283000,-0.23,4.02,9.28
20,58762982281000,-0.19,4.14,9.28
20,58763032330000,-0.11,4.21,9.23
20,58763082317000,-0.11,4.25,9.19
20,58763132305000,-0.08,4.21,9.19
20,58763182293000,-0.04,4.18,9.19
20,58763232342000,-0.08,4.18,9.23
20,58763282299000,-0.19,4.18,9.3
20,58763332348000,-0.15,4.21,9.28
20,58763382336000,-0.11,4.25,9.23
20,58763432324000,-0.08,4.14,9.19
20,58763482342000,-0.11,4.18,9.23
20,58763532330000,-0.15,4.14,9.28
20,58763582317000,-0.19,4.14,9.23
20,58763632336000,-0.08,4.25,9.3
20,58763682293000,-0.04,4.25,9.19
20,58763732342000,-0.08,4.18,9.19
20,58763782299000,-0.04,4.18,9.23
20,58763832348000,-0.11,4.14,9.3
20,58763882336000,-0.15,4.21,9.23
20,58763932324000,-0.19,4.18,9.23
20,58763982342000,-0.15,4.14,9.28
20,58764032299000,-0.15,4.21,9.19
20,58764082317000,-0.11,4.25,9.19
20,58764132336000,-0.08,4.21,9.28
20,58764182293000,-0.15,4.1,9.28
20,58764232342000,-0.27,4.06,9.34
20,58764282330000,-0.19,4.14,9.3
20,58764332348000,-0.11,4.21,9.23
20,58764382305000,-0.11,4.21,9.19
20,58764432293000,-0.15,4.14,9.19
20,58764482342000,-0.23,4.06,9.3
20,58764532299000,-0.23,4.14,9.34
20,58764582317000,-0.19,4.14,9.23
20,58764632305000,-0.19,4.14,9.28
20,58764682324000,-0.15,4.18,9.23
20,58764732342000,-0.11,4.21,9.19
20,58764782299000,-0.08,4.25,9.19
20,58764832348000,-0.19,4.14,9.28
20,58764832348000,-0.19,4.14,9.28
20,58764932293000,-0.15,4.18,9.23
20,58764982342000,-0.08,4.33,9.11
20,58765032330000,-0.11,4.29,9.15
20,58765082867000,-0.19,4.18,9.28
20,58765132305000,-0.23,4.18,9.34
20,58765182324000,-0.08,4.21,9.23
20,58765232342000,-0.04,4.33,9.15
20,58765282238000,-0.08,4.25,9.15
20,58765332348000,-0.15,4.18,9.23
20,58765382305000,-0.15,4.21,9.28
20,58765452343000,-0.11,4.21,9.23
20,58765452343000,-0.11,4.21,9.23
20,58765552319000,-0.15,4.21,9.28
20,58765602276000,-0.11,4.25,9.19
20,58765652264000,-0.08,4.18,9.19
20,58765702282000,-0.08,4.18,9.23
20,58765752300000,-0.11,4.21,9.19
20,58765802319000,-0.08,4.29,9.15
20,58765852276000,-0.11,4.14,9.15
20,58765902294000,-0.19,4.18,9.23
20,58765952282000,-0.11,4.18,9.28
20,58766002422000,-0.11,4.18,9.19
20,58766002422000,-0.11,4.18,9.19
20,58766102306000,-0.11,4.21,9.28
20,58766152294000,-0.04,4.33,9.19
20,58766202313000,0.0,4.29,9.15
20,58766252300000,-0.08,4.25,9.11
20,58766302288000,-0.08,4.37,9.11
20,58766352306000,-0.04,4.4,9.15
20,58766402294000,-0.15,4.21,9.19
20,58766452313000,-0.23,4.21,9.23
20,58766502300000,-0.15,4.33,9.23
20,58766552288000,-0.15,4.37,9.23
20,58766602306000,-0.11,4.44,9.11
20,58766652294000,0.0,4.48,9.04
20,58766702313000,-0.04,4.37,9.15
20,58766752300000,-0.19,4.25,9.23
20,58766802319000,-0.11,4.21,9.19
20,58766852276000,0.0,4.29,9.19
20,58766902294000,-0.08,4.33,9.15
20,58766952313000,-0.11,4.33,9.04
20,58767002300000,-0.04,4.44,9.04
20,58767052319000,0.11,4.48,8.96
20,58767102306000,-0.04,4.33,9.08
20,58767152325000,-0.38,4.18,9.28
20,58767202313000,-0.42,4.29,9.23
20,58767252300000,-0.38,4.37,9.28
20,58767302288000,-0.11,4.37,9.15
20,58767352276000,0.08,4.37,9.04
20,58767402294000,0.04,4.4,9.08
20,58767452374000,-0.08,4.37,9.11
20,58767502270000,-0.04,4.37,9.11
20,58767552319000,-0.08,4.29,9.19
20,58767602306000,-0.08,4.44,9.11
20,58767652264000,-0.08,4.37,9.19
20,58767702313000,-0.04,4.4,9.11
20,58767752300000,0.11,4.44,9.04
20,58767802319000,-0.11,4.37,9.08
20,58767852306000,-0.3,4.33,9.11
20,58767902294000,-0.34,4.29,9.19
20,58767952282000,-0.11,4.29,9.15
20,58768002606000,-0.08,4.33,9.19
20,58768052319000,-0.08,4.4,9.11
20,58768102276000,-0.04,4.4,9.11
20,58768152264000,-0.04,4.37,9.08
20,58768202313000,0.08,4.37,9.08
20,58768252300000,-0.19,4.25,9.28
20,58768302319000,-0.15,4.37,9.23
20,58768352276000,0.04,4.37,9.11
20,58768402264000,-0.08,4.25,9.11
20,58768452313000,-0.11,4.29,9.15
20,58768502270000,-0.15,4.29,9.19
20,58768552319000,-0.23,4.18,9.28
20,58768602306000,-0.11,4.29,9.19
20,58768652294000,0.31,4.4,9.04
20,58768702313000,0.19,4.33,9.08
20,58768752300000,-0.08,4.37,9.15
20,58768802319000,-0.3,4.18,9.28
20,58768852306000,-0.42,4.06,9.34
20,58768902294000,-0.19,4.14,9.3
20,58768952313000,0.08,4.29,9.15
20,58769002300000,0.11,4.29,9.04
20,58769052319000,-0.08,4.25,9.15
20,58769102306000,-0.23,4.18,9.3
20,58769152264000,-0.38,4.14,9.3
20,58769202313000,-0.15,4.21,9.19
20,58769252300000,0.11,4.29,9.08
20,58769302319000,0.0,4.25,9.11
20,58769352337000,-0.15,4.21,9.23
20,58769402294000,-0.34,4.1,9.28
20,58769452313000,-0.3,4.14,9.34
20,58769502300000,-0.04,4.25,9.19
20,58769552319000,0.04,4.29,9.11
20,58769602306000,-0.08,4.25,9.23
20,58769652294000,-0.19,4.18,9.28
20,58769652294000,-0.19,4.18,9.28
20,58769752300000,-0.11,4.21,9.15
20,58769802349000,0.04,4.33,9.11
20,58769852306000,-0.04,4.29,9.19
20,58769852306000,-0.04,4.29,9.19
20,58769911816000,-0.11,4.18,9.28
20,58769972363000,-0.19,4.21,9.28
20,58770022350000,-0.15,4.21,9.28
20,58770072308000,-0.08,4.21,9.23
20,58770132244000,-0.08,4.18,9.23
20,58770182293000,-0.08,4.21,9.28
20,58770232342000,-0.11,4.25,9.19
20,58770282238000,-0.15,4.25,9.23
20,58770332317000,-0.11,4.25,9.23
20,58770382305000,-0.08,4.18,9.23
20,58770432324000,-0.08,4.21,9.15
20,58770500286000,-0.08,4.25,9.23
20,58770552319000,-0.11,4.21,9.28
20,58770602306000,-0.08,4.21,9.19
20,58770652264000,-0.04,4.29,9.19
20,58770702282000,-0.08,4.25,9.19
20,58770752270000,-0.08,4.21,9.23
20,58770802319000,-0.19,4.18,9.28
20,58770852306000,-0.11,4.21,9.23
20,58770902294000,-0.04,4.25,9.19
20,58770952282000,-0.04,4.25,9.23
20,58771002270000,-0.08,4.25,9.23
20,58771002270000,-0.08,4.25,9.23
20,58771102276000,-0.08,4.25,9.19
20,58771152264000,-0.08,4.25,9.28
20,58771202282000,-0.11,4.25,9.28
20,58771252300000,0.0,4.29,9.15
20,58771302288000,0.04,4.25,9.15
20,58771352276000,0.04,4.21,9.23
20,58771402264000,-0.15,4.21,9.28
20,58771452282000,-0.15,4.25,9.3
20,58771502331000,-0.04,4.18,9.23
20,58771552288000,-0.04,4.21,9.11
20,58771602306000,0.0,4.21,9.19
20,58771652264000,0.0,4.29,9.15
20,58771702343000,-0.08,4.33,9.15
20,58771752270000,-0.08,4.21,9.23
20,58771802319000,-0.04,4.18,9.28
20,58771852306000,-0.08,4.21,9.15
20,58771902264000,-0.08,4.21,9.23
20,58771952313000,-0.04,4.25,9.19
20,58772002606000,-0.04,4.21,9.28
20,58772052288000,-0.08,4.18,9.28
20,58772102306000,-0.04,4.25,9.28
20,58772152294000,-0.04,4.29,9.23
20,58772202282000,-0.04,4.29,9.19
20,58772252270000,-0.04,4.21,9.15
